#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Thu Mar 08 18:37:36 EST 2018,38,38,Assignment3Suite,BuildTest1+ BuildTest2+ BuildTest3+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest3+ , ,DelMinTest1- DelMinTest2- DelMinTest3- DelMinTest4- EverythingTest- GetMinTest1- GetMinTest2- GetMinTest3- SizeTest1- SizeTest2- SizeTest4- , ,
1,Thu Mar 08 19:37:47 EST 2018,44,6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2+ InsertTest1 InsertTest2 InsertTest3 SizeTest1+ , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3- SizeTest4 , ,
2,Thu Mar 08 20:03:32 EST 2018,50,6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
3,Thu Mar 08 20:06:24 EST 2018,44,-6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3- DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
4,Thu Mar 08 20:07:01 EST 2018,50,6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
5,Thu Mar 08 20:07:23 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
6,Thu Mar 08 20:07:38 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
7,Thu Mar 08 20:20:27 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
8,Thu Mar 08 20:20:41 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
9,Fri Mar 09 18:10:29 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
10,Fri Mar 09 19:28:14 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
11,Fri Mar 09 19:34:25 EST 2018,100,50,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ EverythingTest+ GetMinTest1+ GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , , , ,
12,Fri Mar 09 19:36:41 EST 2018,50,-50,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1- DelMinTest2- DelMinTest4- EverythingTest- GetMinTest1- GetMinTest3- SizeTest2- SizeTest3- SizeTest4- , ,
13,Fri Mar 09 19:57:25 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
14,Fri Mar 09 20:03:56 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
15,Fri Mar 09 20:06:11 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
16,Fri Mar 09 20:09:11 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
17,Fri Mar 09 20:22:44 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
18,Fri Mar 09 20:42:26 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
19,Fri Mar 09 20:44:25 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
20,Fri Mar 09 20:46:19 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
21,Fri Mar 09 20:48:31 EST 2018,50,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
22,Fri Mar 09 20:51:26 EST 2018,66,16,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
23,Fri Mar 09 20:52:26 EST 2018,66,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
24,Fri Mar 09 20:58:11 EST 2018,66,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
25,Fri Mar 09 20:58:27 EST 2018,66,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
26,Fri Mar 09 21:04:28 EST 2018,66,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
27,Fri Mar 09 21:07:13 EST 2018,66,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
28,Fri Mar 09 21:58:42 EST 2018,33,-33,Assignment3Suite,DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1- BuildTest2- BuildTest3- DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
29,Fri Mar 09 22:00:37 EST 2018,33,0,Assignment3Suite,DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
30,Fri Mar 09 22:01:05 EST 2018,66,33,Assignment3Suite,BuildTest1+ BuildTest2+ BuildTest3+ DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
31,Fri Mar 09 22:01:48 EST 2018,44,-22,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest2- InsertTest3- , ,
32,Fri Mar 09 22:04:09 EST 2018,83,39,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ GetMinTest2+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
33,Fri Mar 09 22:05:19 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
34,Fri Mar 09 22:37:43 EST 2018,50,-33,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest4- EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest2- InsertTest3- , ,
35,Fri Mar 09 22:38:11 EST 2018,83,33,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2 DelMinTest3 DelMinTest4+ GetMinTest2+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
36,Fri Mar 09 22:45:17 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
37,Fri Mar 09 23:00:18 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
38,Fri Mar 09 23:09:06 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
39,Fri Mar 09 23:13:59 EST 2018,33,-50,Assignment3Suite,DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1- BuildTest2- BuildTest3- DelMinTest1- DelMinTest2- DelMinTest4- EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3- SizeTest4- , ,
40,Fri Mar 09 23:14:23 EST 2018,83,50,Assignment3Suite,BuildTest1+ BuildTest2+ BuildTest3+ DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,EverythingTest GetMinTest1 GetMinTest3 , ,
41,Fri Mar 09 23:16:08 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
42,Fri Mar 09 23:39:58 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
43,Fri Mar 09 23:40:59 EST 2018,83,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,EverythingTest GetMinTest1 GetMinTest3 , ,
44,Fri Mar 09 23:43:41 EST 2018,100,17,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest+ GetMinTest1+ GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
